GHO;Indicator;PUBLISH STATES;Year;WHO region;Country;Age Group;Sex;Display Value;Numeric Value;Low Value;High Value;Comments
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Americas;Brazil;20+;Female;24.1 [22.7-25.7];24.1;22.7;25.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Americas;Brazil;20+;Female;24.4 [23.5-25.2];24.4;23.5;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Americas;Brazil;20+;Female;24.5 [23.8-25.2];24.5;23.8;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Americas;Brazil;20+;Female;24.6 [24.1-25.2];24.6;24.1;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Americas;Brazil;20+;Female;24.9 [24.4-25.3];24.9;24.4;25.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Americas;Brazil;20+;Female;25.0 [24.6-25.4];25;24.6;25.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Americas;Brazil;20+;Female;25.6 [25.1-26.0];25.6;25.1;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Americas;Brazil;20+;Female;25.8 [25.2-26.3];25.8;25.2;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Western Pacific;Brunei Darussalam;20+;Female;22.9 [19.7-26.3];22.9;19.7;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Western Pacific;Brunei Darussalam;20+;Female;22.9 [19.7-26.2];22.9;19.7;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Western Pacific;Brunei Darussalam;20+;Female;22.9 [19.7-25.9];22.9;19.7;25.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Western Pacific;Brunei Darussalam;20+;Female;22.9 [19.8-25.9];22.9;19.8;25.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Western Pacific;Brunei Darussalam;20+;Female;22.9 [20.0-26.0];22.9;20;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Western Pacific;Brunei Darussalam;20+;Female;22.9 [20.0-26.1];22.9;20;26.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Europe;Bulgaria;20+;Female;25.6 [23.2-28.1];25.6;23.2;28.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Europe;Bulgaria;20+;Female;25.7 [23.5-27.9];25.7;23.5;27.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Europe;Bulgaria;20+;Female;25.8 [23.9-27.6];25.8;23.9;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Europe;Bulgaria;20+;Female;25.6 [23.9-27.3];25.6;23.9;27.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Europe;Bulgaria;20+;Female;25.2 [24.0-26.4];25.2;24;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Europe;Bulgaria;20+;Female;25.2 [24.1-26.3];25.2;24.1;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Europe;Bulgaria;20+;Female;25.4 [24.2-26.7];25.4;24.2;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Africa;Burkina Faso;20+;Female;19.4 [17.4-21.3];19.4;17.4;21.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;Burkina Faso;20+;Female;19.8 [18.5-21.1];19.8;18.5;21.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Africa;Burkina Faso;20+;Female;20.0 [18.9-21.1];20;18.9;21.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;Burkina Faso;20+;Female;20.6 [19.9-21.2];20.6;19.9;21.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Africa;Burkina Faso;20+;Female;20.7 [20.1-21.3];20.7;20.1;21.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;Burkina Faso;20+;Female;21.3 [20.6-22.0];21.3;20.6;22;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;Burkina Faso;20+;Female;21.5 [20.6-22.3];21.5;20.6;22.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Africa;Burundi;20+;Female;19.4 [16.2-22.7];19.4;16.2;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Africa;Burundi;20+;Female;19.6 [16.6-22.7];19.6;16.6;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Africa;Burundi;20+;Female;20.2 [17.4-23.0];20.2;17.4;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Africa;Burundi;20+;Female;20.3 [17.5-23.1];20.3;17.5;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Africa;Burundi;20+;Female;20.7 [17.9-23.5];20.7;17.9;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Africa;Burundi;20+;Female;20.9 [18.1-23.7];20.9;18.1;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Western Pacific;Cambodia;20+;Female;19.4 [16.9-21.9];19.4;16.9;21.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Western Pacific;Cambodia;20+;Female;19.5 [17.3-21.7];19.5;17.3;21.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Western Pacific;Cambodia;20+;Female;20.0 [18.5-21.5];20;18.5;21.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Western Pacific;Cambodia;20+;Female;20.1 [18.8-21.4];20.1;18.8;21.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Western Pacific;Cambodia;20+;Female;20.6 [19.7-21.4];20.6;19.7;21.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Western Pacific;Cambodia;20+;Female;20.7 [20.0-21.5];20.7;20;21.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Western Pacific;Cambodia;20+;Female;21.2 [20.6-21.8];21.2;20.6;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Western Pacific;Cambodia;20+;Female;21.5 [20.8-22.0];21.5;20.8;22;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;Cameroon;20+;Female;22.3 [20.7-23.9];22.3;20.7;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Africa;Cameroon;20+;Female;22.5 [21.2-23.9];22.5;21.2;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;Cameroon;20+;Female;23.0 [22.2-23.9];23;22.2;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Africa;Cameroon;20+;Female;23.2 [22.5-23.9];23.2;22.5;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;Cameroon;20+;Female;24.0 [23.4-24.6];24;23.4;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;Cameroon;20+;Female;24.3 [23.7-25.0];24.3;23.7;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;Cameroon;20+;Female;24.6 [23.9-25.4];24.6;23.9;25.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Americas;Canada;20+;Female;24.4 [23.7-25.0];24.4;23.7;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Americas;Canada;20+;Female;24.6 [24.0-25.2];24.6;24;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Americas;Canada;20+;Female;25.3 [24.8-25.8];25.3;24.8;25.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Americas;Canada;20+;Female;25.5 [25.0-26.0];25.5;25;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Americas;Canada;20+;Female;26.0 [25.5-26.6];26;25.5;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Americas;Canada;20+;Female;26.2 [25.7-26.8];26.2;25.7;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Americas;Canada;20+;Female;26.4 [25.8-26.9];26.4;25.8;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;Cabo Verde;20+;Female;20.8 [18.1-23.5];20.8;18.1;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Africa;Cabo Verde;20+;Female;21.1 [18.6-23.6];21.1;18.6;23.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Africa;Cabo Verde;20+;Female;22.1 [20.2-23.9];22.1;20.2;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Africa;Cabo Verde;20+;Female;22.3 [20.6-24.1];22.3;20.6;24.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Africa;Cabo Verde;20+;Female;23.1 [21.6-24.5];23.1;21.6;24.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Africa;Cabo Verde;20+;Female;23.4 [22.1-24.7];23.4;22.1;24.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Africa;Cabo Verde;20+;Female;23.8 [22.5-25.0];23.8;22.5;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Africa;Cabo Verde;20+;Female;24.5 [23.6-25.5];24.5;23.6;25.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Africa;Cabo Verde;20+;Female;24.8 [23.9-25.8];24.8;23.9;25.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;Central African Republic;20+;Female;20.2 [18.6-21.8];20.2;18.6;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Africa;Central African Republic;20+;Female;20.3 [19.0-21.7];20.3;19;21.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;Central African Republic;20+;Female;20.9 [19.8-21.9];20.9;19.8;21.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Africa;Central African Republic;20+;Female;21.0 [19.9-22.1];21;19.9;22.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;Central African Republic;20+;Female;21.7 [20.2-23.0];21.7;20.2;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;Central African Republic;20+;Female;21.9 [20.3-23.5];21.9;20.3;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Africa;Chad;20+;Female;19.3 [17.4-21.2];19.3;17.4;21.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Africa;Chad;20+;Female;19.4 [17.8-21.1];19.4;17.8;21.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Africa;Chad;20+;Female;20.1 [19.0-21.2];20.1;19;21.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Africa;Chad;20+;Female;20.3 [19.4-21.2];20.3;19.4;21.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Africa;Chad;20+;Female;20.9 [20.1-21.6];20.9;20.1;21.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Africa;Chad;20+;Female;21.1 [20.3-21.8];21.1;20.3;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Americas;Chile;20+;Female;23.9 [20.7-26.9];23.9;20.7;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Americas;Chile;20+;Female;24.2 [21.3-26.9];24.2;21.3;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Americas;Chile;20+;Female;24.9 [23.0-26.9];24.9;23;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Americas;Chile;20+;Female;25.2 [23.5-26.9];25.2;23.5;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Americas;Chile;20+;Female;26.2 [24.9-27.4];26.2;24.9;27.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Americas;Chile;20+;Female;26.5 [25.5-27.6];26.5;25.5;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Americas;Chile;20+;Female;27.5 [26.7-28.4];27.5;26.7;28.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Americas;Chile;20+;Female;27.8 [26.8-28.9];27.8;26.8;28.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Western Pacific;China;20+;Female;22.0 [21.6-22.5];22;21.6;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Western Pacific;China;20+;Female;22.1 [21.7-22.5];22.1;21.7;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Western Pacific;China;20+;Female;22.2 [21.9-22.5];22.2;21.9;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Western Pacific;China;20+;Female;22.3 [22.0-22.6];22.3;22;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Western Pacific;China;20+;Female;22.7 [22.4-23.0];22.7;22.4;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Western Pacific;China;20+;Female;22.8 [22.4-23.2];22.8;22.4;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Americas;Colombia;20+;Female;23.8 [22.1-25.4];23.8;22.1;25.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Americas;Colombia;20+;Female;24.0 [22.6-25.4];24;22.6;25.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Americas;Colombia;20+;Female;24.7 [23.7-25.6];24.7;23.7;25.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Americas;Colombia;20+;Female;24.9 [24.1-25.7];24.9;24.1;25.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Americas;Colombia;20+;Female;25.7 [25.2-26.2];25.7;25.2;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Americas;Colombia;20+;Female;25.9 [25.3-26.4];25.9;25.3;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;Comoros;20+;Female;20.8 [18.5-23.1];20.8;18.5;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Africa;Comoros;20+;Female;20.8 [18.9-22.9];20.8;18.9;22.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Africa;Comoros;20+;Female;21.2 [19.7-22.6];21.2;19.7;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Africa;Comoros;20+;Female;21.3 [20.0-22.6];21.3;20;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Africa;Comoros;20+;Female;21.8 [20.8-22.9];21.8;20.8;22.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Africa;Comoros;20+;Female;21.9 [20.9-23.0];21.9;20.9;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Africa;Comoros;20+;Female;22.3 [20.8-23.7];22.3;20.8;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Africa;Comoros;20+;Female;22.4 [20.8-24.0];22.4;20.8;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Africa;Congo;20+;Female;20.5 [19.3-21.7];20.5;19.3;21.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;Congo;20+;Female;20.8 [19.7-21.8];20.8;19.7;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Africa;Congo;20+;Female;21.4 [20.4-22.3];21.4;20.4;22.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;Congo;20+;Female;21.5 [20.6-22.5];21.5;20.6;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;Congo;20+;Female;22.3 [21.3-23.3];22.3;21.3;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;Congo;20+;Female;22.6 [21.6-23.7];22.6;21.6;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Africa;Democratic Republic of the Congo;20+;Female;19.8 [16.7-22.8];19.8;16.7;22.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Africa;Democratic Republic of the Congo;20+;Female;19.9 [17.1-22.7];19.9;17.1;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Africa;Democratic Republic of the Congo;20+;Female;20.1 [17.5-22.6];20.1;17.5;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Africa;Democratic Republic of the Congo;20+;Female;20.5 [18.4-22.6];20.5;18.4;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Africa;Democratic Republic of the Congo;20+;Female;20.6 [18.7-22.5];20.6;18.7;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Africa;Democratic Republic of the Congo;20+;Female;20.7 [19.5-22.0];20.7;19.5;22;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Africa;Democratic Republic of the Congo;20+;Female;20.8 [19.7-21.9];20.8;19.7;21.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;Democratic Republic of the Congo;20+;Female;21.4 [20.5-22.2];21.4;20.5;22.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Western Pacific;Cook Islands;20+;Female;26.3 [23.0-29.5];26.3;23;29.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Western Pacific;Cook Islands;20+;Female;27.0 [24.0-29.9];27;24;29.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Western Pacific;Cook Islands;20+;Female;28.6 [26.2-30.8];28.6;26.2;30.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Western Pacific;Cook Islands;20+;Female;29.1 [27.0-31.1];29.1;27;31.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Western Pacific;Cook Islands;20+;Female;30.9 [29.4-32.3];30.9;29.4;32.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Western Pacific;Cook Islands;20+;Female;31.3 [30.0-32.6];31.3;30;32.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Western Pacific;Cook Islands;20+;Female;33.2 [31.9-34.4];33.2;31.9;34.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Western Pacific;Cook Islands;20+;Female;33.7 [32.3-35.1];33.7;32.3;35.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Americas;Costa Rica;20+;Female;23.8 [21.4-26.2];23.8;21.4;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Americas;Costa Rica;20+;Female;24.0 [21.8-26.1];24;21.8;26.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Americas;Costa Rica;20+;Female;25.0 [23.4-26.5];25;23.4;26.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Americas;Costa Rica;20+;Female;25.3 [23.9-26.8];25.3;23.9;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Americas;Costa Rica;20+;Female;26.3 [25.2-27.4];26.3;25.2;27.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Americas;Costa Rica;20+;Female;26.5 [25.5-27.6];26.5;25.5;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Africa;C?te d'Ivoire;20+;Female;21.3 [19.3-23.3];21.3;19.3;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Africa;C?te d'Ivoire;20+;Female;21.5 [19.8-23.2];21.5;19.8;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Africa;C?te d'Ivoire;20+;Female;22.0 [21.1-23.0];22;21.1;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Africa;C?te d'Ivoire;20+;Female;22.2 [21.3-23.0];22.2;21.3;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Africa;C?te d'Ivoire;20+;Female;22.8 [22.2-23.5];22.8;22.2;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Africa;C?te d'Ivoire;20+;Female;23.1 [22.3-23.8];23.1;22.3;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;C?te d'Ivoire;20+;Female;23.6 [22.5-24.7];23.6;22.5;24.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Europe;Croatia;20+;Female;25.2 [22.6-27.7];25.2;22.6;27.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Europe;Croatia;20+;Female;25.1 [23.3-26.9];25.1;23.3;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Europe;Croatia;20+;Female;25.1 [23.4-26.7];25.1;23.4;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Europe;Croatia;20+;Female;24.6 [23.2-25.9];24.6;23.2;25.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Europe;Croatia;20+;Female;24.6 [23.2-25.9];24.6;23.2;25.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Europe;Croatia;20+;Female;24.9 [23.4-26.4];24.9;23.4;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Europe;Croatia;20+;Female;25.0 [23.4-26.7];25;23.4;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Americas;Cuba;20+;Female;24.2 [23.0-25.3];24.2;23;25.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Americas;Cuba;20+;Female;24.5 [23.3-25.6];24.5;23.3;25.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Americas;Cuba;20+;Female;25.0 [23.9-26.1];25;23.9;26.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Americas;Cuba;20+;Female;25.0 [23.9-26.1];25;23.9;26.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Europe;Turkmenistan;20+;Male;24.5 [22.2-26.8];24.5;22.2;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Europe;Turkmenistan;20+;Male;24.3 [22.1-26.5];24.3;22.1;26.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Europe;Turkmenistan;20+;Male;24.2 [22.0-26.4];24.2;22;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Europe;Turkmenistan;20+;Male;24.5 [22.3-26.7];24.5;22.3;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Europe;Turkmenistan;20+;Male;24.8 [22.6-27.0];24.8;22.6;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Eastern Mediterranean;United Arab Emirates;20+;Male;25.6 [24.2-26.9];25.6;24.2;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Eastern Mediterranean;United Arab Emirates;20+;Male;25.7 [24.6-26.9];25.7;24.6;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Eastern Mediterranean;United Arab Emirates;20+;Male;26.3 [25.5-27.0];26.3;25.5;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Eastern Mediterranean;United Arab Emirates;20+;Male;26.5 [25.8-27.2];26.5;25.8;27.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Eastern Mediterranean;United Arab Emirates;20+;Male;27.1 [26.5-27.6];27.1;26.5;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Eastern Mediterranean;United Arab Emirates;20+;Male;27.3 [26.6-27.9];27.3;26.6;27.9;
